,sub,Hue Angle,Prior
335,s2,310.0001,0.010397229916833131
336,s2,312.0001,0.010631501850311212
337,s2,314.0001,0.010858941450545993
338,s2,316.0001,0.011078845139027975
339,s2,318.0001,0.011290545483178536
340,s2,320.0001,0.011493415647641069
341,s2,322.0001,0.011686872764828821
342,s2,324.0001,0.01187038005943548
343,s2,326.0001,0.012043447593282703
344,s2,328.0001,0.012205631539387394
345,s2,330.0001,0.012356531947250187
346,s2,332.0001,0.012495789024186134
347,s2,334.0001,0.012623078028357713
348,s2,336.0001,0.012738102945521988
349,s2,338.0001,0.012840589200030388
350,s2,340.0001,0.012930275727219585
351,s2,342.0001,0.013006906804277884
352,s2,344.0001,0.013070224094833249
353,s2,346.0001,0.013119959403654886
354,s2,348.0001,0.013155828657026868
355,s2,350.0001,0.01317752761726259
356,s2,352.0001,0.013184729803330617
357,s2,354.0001,0.013177087022045526
358,s2,356.0001,0.013154232816031898
359,s2,358.0001,0.013115789008138107
360,s3,0.0001,0.0005712887807949262
361,s3,2.0001,0.0006007683927788502
362,s3,4.0001,0.0006328239094276847
363,s3,6.0001,0.0006676601084341107
364,s3,8.0001,0.0007054986067603123
365,s3,10.0001,0.0007465788160386656
366,s3,12.0001,0.0007911588920408232
367,s3,14.0001,0.0008395166632601788
368,s3,16.0001,0.0008919505209613493
369,s3,18.0001,0.0009487802501276618
370,s3,20.0001,0.001010347777604864
371,s3,22.0001,0.0010770178104290951
372,s3,24.0001,0.0011491783338856533
373,s3,26.0001,0.0012272409353334735
374,s3,28.0001,0.001311640916326493
375,s3,30.0001,0.0014028371521631474
376,s3,32.0001,0.0015013116548140328
377,s3,34.0001,0.0016075687923492734
378,s3,36.0001,0.001722134115664021
379,s3,38.0001,0.0018455527416525077
380,s3,40.0001,0.001978387241192492
381,s3,42.0001,0.002121214980567666
382,s3,44.0001,0.0022746248664756536
383,s3,46.0001,0.0024392134477424095
384,s3,48.0001,0.0026155803314786845
385,s3,50.0001,0.002804322877840373
386,s3,52.0001,0.003006030145931094
387,s3,54.0001,0.0032212760738100123
388,s3,56.0001,0.0034506118880849425
389,s3,58.0001,0.003694557753159708
390,s3,60.0001,0.0039535936867702345
391,s3,62.0001,0.004228149786807184
392,s3,64.0001,0.004518595834317232
393,s3,66.0001,0.004825230358642984
394,s3,68.0001,0.005148269272459487
395,s3,70.0001,0.0054878342064704445
396,s3,72.0001,0.005843940695153017
397,s3,74.0001,0.0062164863855541895
398,s3,76.0001,0.0066052394600912435
399,s3,78.0001,0.007009827480948768
400,s3,80.0001,0.007429726877387506
401,s3,82.0001,0.007864253307547515
402,s3,84.0001,0.008312553132697525
403,s3,86.0001,0.008773596244030782
404,s3,88.0001,0.009246170479845495
405,s3,90.0001,0.009728877864221832
406,s3,92.0001,0.010220132887191763
407,s3,94.0001,0.010718163031071822
408,s3,96.0001,0.01122101172834022
409,s3,98.0001,0.011726543913460532
410,s3,100.0001,0.012232454304626508
411,s3,102.0001,0.01273627852168885
412,s3,104.0001,0.013235407113558206
413,s3,106.0001,0.013727102532036848
414,s3,108.0001,0.014208519049025306
415,s3,110.0001,0.01467672556994741
416,s3,112.0001,0.015128731247520392
417,s3,114.0001,0.015561513746152904
418,s3,116.0001,0.015972049947904098
419,s3,118.0001,0.016357348825983293
420,s3,120.0001,0.016714486141559914
421,s3,122.0001,0.017040640545135998
422,s3,124.0001,0.01733313058658936
423,s3,126.0001,0.0175894520607199
424,s3,128.0001,0.017807315041047576
425,s3,130.0001,0.01798467988779904
426,s3,132.0001,0.018119791461153292
427,s3,134.0001,0.018211210732897172
428,s3,136.0001,0.01825784297365938
429,s3,138.0001,0.018258961703412836
430,s3,140.0001,0.01821422763366608
431,s3,142.0001,0.018123701903118312
432,s3,144.0001,0.017987853015273482
433,s3,146.0001,0.017807557025386722
434,s3,148.0001,0.017584090691840103
435,s3,150.0001,0.017319117498214597
436,s3,152.0001,0.017014666659639188
437,s3,154.0001,0.01667310544161456
438,s3,156.0001,0.016297105331553412
439,s3,158.0001,0.015889602802470693
440,s3,160.0001,0.015453755584592624
441,s3,162.0001,0.014992895505099137
442,s3,164.0001,0.014510479061342538
443,s3,166.0001,0.014010036953392719
444,s3,168.0001,0.01349512381483749
445,s3,170.0001,0.012969269346271873
446,s3,172.0001,0.012435931976345273
447,s3,174.0001,0.011898456055521428
448,s3,176.0001,0.011360033434799648
449,s3,178.0001,0.010823670104009739
450,s3,180.0001,0.01029215837129366
451,s3,182.0001,0.009768054866657171
452,s3,184.0001,0.009253664457303737
453,s3,186.0001,0.008751029979248646
454,s3,188.0001,0.0082619275255324
455,s3,190.0001,0.00778786689165437
456,s3,192.0001,0.007330096667286714
457,s3,194.0001,0.0068896133817392576
458,s3,196.0001,0.006467174059147873
459,s3,198.0001,0.006063311516550088
460,s3,200.0001,0.005678351741249844
461,s3,202.0001,0.00531243270959086
462,s3,204.0001,0.004965524053295016
463,s3,206.0001,0.004637447037446365
464,s3,208.0001,0.004327894381596171
465,s3,210.0001,0.0040364495281674465
466,s3,212.0001,0.003762605036623059
467,s3,214.0001,0.0035057798545666246
468,s3,216.0001,0.00326533528553345
469,s3,218.0001,0.0030405895358108542
470,s3,220.0001,0.002830830777932702
471,s3,222.0001,0.002635328715816968
472,s3,224.0001,0.002453344675638645
473,s3,226.0001,0.002284140277631603
474,s3,228.0001,0.0021269847675748407
475,s3,230.0001,0.001981161103438879
476,s3,232.0001,0.001845970903378896
477,s3,234.0001,0.001720738366857758
478,s3,236.0001,0.0016048132820680957
479,s3,238.0001,0.001497573230863159
480,s3,240.0001,0.001398425097900425
481,s3,242.0001,0.0013068059843601987
482,s3,244.0001,0.001222183619036237
483,s3,246.0001,0.001144056351319017
484,s3,248.0001,0.0010719528020188486
485,s3,250.0001,0.0010054312394296298
486,s3,252.0001,0.0009440787397577204
487,s3,254.0001,0.0008875101832076283
488,s3,256.0001,0.000835367129741764
489,s3,258.0001,0.0007873166118825422
490,s3,260.0001,0.0007430498759316462
491,s3,262.0001,0.0007022810976442781
492,s3,264.0001,0.0006647460936963494
493,s3,266.0001,0.000630201046185695
494,s3,268.0001,0.0005984212538713853
495,s3,270.0001,0.0005691999208296589
496,s3,272.0001,0.0005423469906405101
497,s3,274.0001,0.0005176880320654219
498,s3,276.0001,0.0004950631803857206
499,s3,278.0001,0.00047432613709726395
500,s3,280.0001,0.00045534322945856216
501,s3,282.0001,0.00043799253042812797
502,s3,284.0001,0.00042216303876856115
503,s3,286.0001,0.0004077539185094433
504,s3,288.0001,0.00039467379652181515
505,s3,290.0001,0.00038284011664071224
506,s3,292.0001,0.0003721785485587287
507,s3,294.0001,0.00036262244958562247
508,s3,296.0001,0.00035411237731167443
509,s3,298.0001,0.0003465956512132797
510,s3,300.0001,0.00034002596128736393
511,s3,302.0001,0.00033436302188762665
512,s3,304.0001,0.00032957226905273266
513,s3,306.0001,0.00032562459975799777
514,s3,308.0001,0.0003224961516825158
515,s3,310.0001,0.00032016812225851675
516,s3,312.0001,0.0003186266259552726
517,s3,314.0001,0.0003178625889427974
518,s3,316.0001,0.0003178716804781221
519,s3,318.0001,0.0003186542805565311
520,s3,320.0001,0.00032021548356948946
521,s3,322.0001,0.000322565137907812
522,s3,324.0001,0.0003257179216406185
523,s3,326.0001,0.00032969345458536923
524,s3,328.0001,0.00033451644725909476
525,s3,330.0001,0.0003402168873628162
526,s3,332.0001,0.0003468302645966344
527,s3,334.0001,0.00035439783472801897
528,s3,336.0001,0.00036296692393580286
529,s3,338.0001,0.00037259127452180803
530,s3,340.0001,0.00038333143311463334
531,s3,342.0001,0.000395255182478627
532,s3,344.0001,0.00040843801797714214
533,s3,346.0001,0.00042296366961338725
534,s3,348.0001,0.0004389246703739065
535,s3,350.0001,0.0004564229713171157
536,s3,352.0001,0.0004755706034693105
537,s3,354.0001,0.0004964903860989698
538,s3,356.0001,0.0005193166803217146
539,s3,358.0001,0.0005441961862268136
540,s4,0.0001,0.0003437069326939373
541,s4,2.0001,0.0003554788392915548
542,s4,4.0001,0.0003687415178340728
543,s4,6.0001,0.0003836009094088305
544,s4,8.0001,0.000400173471042331
545,s4,10.0001,0.00041858652977132407
546,s4,12.0001,0.0004389786004841369
547,s4,14.0001,0.0004614996542916243
548,s4,16.0001,0.00048631132347010656
549,s4,18.0001,0.0005135870285823745
550,s4,20.0001,0.000543512013309553
551,s4,22.0001,0.0005762832729005372
552,s4,24.0001,0.0006121093630487694
553,s4,26.0001,0.0006512100775127033
554,s4,28.0001,0.0006938159849670905
555,s4,30.0001,0.0007401678184473287
556,s4,32.0001,0.0007905157143406071
557,s4,34.0001,0.0008451183021621323
558,s4,36.0001,0.000904241651266478
559,s4,38.0001,0.0009681580860687943
560,s4,40.0001,0.001037144887121273
561,s4,42.0001,0.0011114829012854755
562,s4,44.0001,0.0011914550899863293
563,s4,46.0001,0.0012773450498064123
564,s4,48.0001,0.0013694355441185857
565,s4,50.0001,0.0014680070876756477
566,s4,52.0001,0.0015733366276857242
567,s4,54.0001,0.0016856963645260222
568,s4,56.0001,0.0018053527525514102
569,s4,58.0001,0.0019325657161732674
570,s4,60.0001,0.0020675881083504124
571,s4,62.0001,0.002210665427802924
572,s4,64.0001,0.002362035797732541
573,s4,66.0001,0.0025219301928735864
574,s4,68.0001,0.002690572883740999
575,s4,70.0001,0.002868182047592765
576,s4,72.0001,0.003054970475647974
577,s4,74.0001,0.003251146286401116
578,s4,76.0001,0.003456913536453915
579,s4,78.0001,0.0036724726042148066
580,s4,80.0001,0.0038980202091700054
581,s4,82.0001,0.0041337489212406806
582,s4,84.0001,0.00437984601193726
583,s4,86.0001,0.004636491502375613
584,s4,88.0001,0.004903855273294661
585,s4,90.0001,0.005182093119325366
586,s4,92.0001,0.005471341653943272
587,s4,94.0001,0.005771712002531012
588,s4,96.0001,0.006083282258225884
589,s4,98.0001,0.00640608871788554
590,s4,100.0001,0.006740115962463734
591,s4,102.0001,0.007085285896011207
592,s4,104.0001,0.007441445908880626
593,s4,106.0001,0.007808356381859438
594,s4,108.0001,0.008185677797133866
595,s4,110.0001,0.008572957767420808
596,s4,112.0001,0.008969618334529668
597,s4,114.0001,0.009374943921335291
598,s4,116.0001,0.009788070345072945
599,s4,118.0001,0.010207975313579283
600,s4,120.0001,0.010633470828374535
601,s4,122.0001,0.011063197908328534
602,s4,124.0001,0.011495624024382447
603,s4,126.0001,0.011929043599044507
604,s4,128.0001,0.012361581874149333
605,s4,130.0001,0.012791202387085874
606,s4,132.0001,0.01321571822022336
607,s4,134.0001,0.013632807101932078
608,s4,136.0001,0.014040030342222225
609,s4,138.0001,0.01443485548389662
610,s4,140.0001,0.014814682443966186
611,s4,142.0001,0.015176872813030902
612,s4,144.0001,0.015518781875815391
613,s4,146.0001,0.015837792817695727
614,s4,148.0001,0.01613135249356131
615,s4,150.0001,0.016397008060333035
616,s4,152.0001,0.016632443716270186
617,s4,154.0001,0.01683551675178362
618,s4,156.0001,0.017004292100191335
619,s4,158.0001,0.017137074584330527
620,s4,160.0001,0.017232438086953485
621,s4,162.0001,0.017289250929221046
622,s4,164.0001,0.017306696821229803
623,s4,166.0001,0.01728429084925999
624,s4,168.0001,0.017221890083295607
625,s4,170.0001,0.017119698521530953
626,s4,172.0001,0.01697826623157877
627,s4,174.0001,0.016798482696020717
628,s4,176.0001,0.016581564517643685
629,s4,178.0001,0.01632903778203615
630,s4,180.0001,0.01604271550726242
631,s4,182.0001,0.015724670727628988
632,s4,184.0001,0.015377205857299594
633,s4,186.0001,0.015002819056708493
634,s4,188.0001,0.01460416837830133
635,s4,190.0001,0.014184034497028543
636,s4,192.0001,0.01374528283516754
637,s4,194.0001,0.013290825871365892
638,s4,196.0001,0.01282358638207628
639,s4,198.0001,0.01234646230235335
640,s4,200.0001,0.011862293815469205
641,s4,202.0001,0.011373833190575949
642,s4,204.0001,0.010883717788544047
643,s4,206.0001,0.010394446552040415
644,s4,208.0001,0.009908360190675572
645,s4,210.0001,0.009427625169177492
646,s4,212.0001,0.008954221509180476
647,s4,214.0001,0.008489934326004879
648,s4,216.0001,0.008036348942846354
649,s4,218.0001,0.007594849357609134
650,s4,220.0001,0.0071666197831359345
651,s4,222.0001,0.006752648940178436
652,s4,224.0001,0.006353736753977285
653,s4,226.0001,0.0059705030891943145
654,s4,228.0001,0.005603398153211361
655,s4,230.0001,0.005252714203246696
656,s4,232.0001,0.0049185982069133855
657,s4,234.0001,0.004601065127210254
658,s4,236.0001,0.004300011529917522
659,s4,238.0001,0.004015229242412912
660,s4,240.0001,0.003746418826564872
661,s4,242.0001,0.0034932026632580448
662,s4,244.0001,0.0032551374810809745
663,s4,246.0001,0.003031726195754651
664,s4,248.0001,0.0028224289591858237
665,s4,250.0001,0.0026266733469598545
666,s4,252.0001,0.0024438636401909147
667,s4,254.0001,0.0022733891816332217
668,s4,256.0001,0.00211463180668229
669,s4,258.0001,0.001966972367340962
670,s4,260.0001,0.0018297963814775417
671,s4,262.0001,0.0017024988509288
672,s4,264.0001,0.0015844883004279028
673,s4,266.0001,0.0014751900952360293
674,s4,268.0001,0.0013740490990219567
675,s4,270.0001,0.0012805317352714296
676,s4,272.0001,0.0011941275156214658
677,s4,274.0001,0.0011143500972966016
678,s4,276.0001,0.0010407379295482712
679,s4,278.0001,0.0009728545459162841
680,s4,280.0001,0.0009102885554662833
681,s4,282.0001,0.0008526533821057734
682,s4,284.0001,0.0007995867968111141
683,s4,286.0001,0.0007507502832492178
684,s4,288.0001,0.000705828272964448
685,s4,290.0001,0.0006645272821139594
686,s4,292.0001,0.0006265749777418534
687,s4,294.0001,0.0005917191978342322
688,s4,296.0001,0.0005597269459268696
689,s4,298.0001,0.0005303833778648026
690,s4,300.0001,0.000503490795447269
691,s4,302.0001,0.0004788676591315302
692,s4,304.0001,0.0004563476297077049
693,s4,306.0001,0.0004357786468808145
694,s4,308.0001,0.0004170220509890528
695,s4,310.0001,0.0003999517526293302
696,s4,312.0001,0.000384453453731489
697,s4,314.0001,0.0003704239225993388
698,s4,316.0001,0.00035777032459795896
699,s4,318.0001,0.00034640960949083264
700,s4,320.0001,0.0003362679558963596
701,s4,322.0001,0.0003272802729209317
702,s4,324.0001,0.00031938975871580617
703,s4,326.0001,0.00031254751547919187
704,s4,328.0001,0.0003067122202659007
705,s4,330.0001,0.0003018498508581055
706,s4,332.0001,0.00029793346587637145
707,s4,334.0001,0.0002949430382550579
708,s4,336.0001,0.0002928653411557317
709,s4,338.0001,0.0002916938853321587
710,s4,340.0001,0.0002914289068768397
711,s4,342.0001,0.00029207740415837416
712,s4,344.0001,0.00029365322258799914
713,s4,346.0001,0.0002961771856198299
714,s4,348.0001,0.00029967727008073613
715,s4,350.0001,0.0003041888235316429
716,s4,352.0001,0.0003097548208731128
717,s4,354.0001,0.00031642615681724655
718,s4,356.0001,0.0003242619701509883
719,s4,358.0001,0.00033332999491225126
720,s5,0.0001,0.00010279153488738528
721,s5,2.0001,0.00011652581075056281
722,s5,4.0001,0.00013233848104386852
723,s5,6.0001,0.00015055080668629854
724,s5,8.0001,0.00017153222980563813
725,s5,10.0001,0.00019570684528997563
726,s5,12.0001,0.00022356051650375395
727,s5,14.0001,0.0002556486371523375
728,s5,16.0001,0.00029260452109177516
729,s5,18.0001,0.00033514837580793535
730,s5,20.0001,0.00038409678250770593
731,s5,22.0001,0.0004403725655125326
732,s5,24.0001,0.000505014885290882
733,s5,26.0001,0.0005791893326001148
734,s5,28.0001,0.0006641977357439505
735,s5,30.0001,0.0007614873192519881
736,s5,32.0001,0.0008726587713018485
737,s5,34.0001,0.000999472690614533
738,s5,36.0001,0.0011438537939216689
739,s5,38.0001,0.0013078921760070839
740,s5,40.0001,0.001493840830466619
741,s5,42.0001,0.0017041085665986805
742,s5,44.0001,0.0019412474033058552
743,s5,46.0001,0.002207933492714339
744,s5,48.0001,0.002506940633437982
745,s5,50.0001,0.002841105485590967
746,s5,52.0001,0.0032132837063783243
747,s5,54.0001,0.003626296395324047
748,s5,56.0001,0.004082866479440927
749,s5,58.0001,0.004585544986016513
750,s5,60.0001,0.0051366275458657375
751,s5,62.0001,0.005738061940069804
752,s5,64.0001,0.006391348040082207
753,s5,66.0001,0.007097432080022945
754,s5,68.0001,0.007856597819547447
755,s5,70.0001,0.00866835777746612
756,s5,72.0001,0.00953134830539487
757,s5,74.0001,0.010443232786801048
758,s5,76.0001,0.011400617645895988
759,s5,78.0001,0.012398986087788227
760,s5,80.0001,0.013432654523002687
761,s5,82.0001,0.014494756418337957
762,s5,84.0001,0.015577257833991727
763,s5,86.0001,0.016671008139132006
764,s5,88.0001,0.017765828346505922
765,s5,90.0001,0.018850638192387286
766,s5,92.0001,0.019913621552922114
767,s5,94.0001,0.02094242809395202
768,s5,96.0001,0.02192440727943729
769,s5,98.0001,0.02284686910921501
770,s5,100.0001,0.023697364324867888
771,s5,102.0001,0.024463975420191124
772,s5,104.0001,0.02513560872187496
773,s5,106.0001,0.02570227715463333
774,s5,108.0001,0.026155363139698542
775,s5,110.0001,0.026487851434902652
776,s5,112.0001,0.026694522614251898
777,s5,114.0001,0.02677209927574225
778,s5,116.0001,0.02671933889450971
779,s5,118.0001,0.02653706940966058
780,s5,120.0001,0.02622816602791462
781,s5,122.0001,0.025797470209759567
782,s5,124.0001,0.025251654231878685
783,s5,126.0001,0.024599036954838106
784,s5,128.0001,0.023849358343130164
785,s5,130.0001,0.02301352178428993
786,s5,132.0001,0.022103314263272535
787,s5,134.0001,0.02113111492984895
788,s5,136.0001,0.020109602547929605
789,s5,138.0001,0.019051471767617956
790,s5,140.0001,0.01796916717411258
791,s5,142.0001,0.016874642726323188
792,s5,144.0001,0.015779152601965652
793,s5,146.0001,0.014693077722190102
794,s5,148.0001,0.013625790444141844
795,s5,150.0001,0.012585558183107812
796,s5,152.0001,0.01157948514216364
797,s5,154.0001,0.010613489953658788
798,s5,156.0001,0.009692315920260016
799,s5,158.0001,0.008819569709511917
800,s5,160.0001,0.00799778381099439
801,s5,162.0001,0.007228497797674743
802,s5,164.0001,0.0065123534172411976
803,s5,166.0001,0.005849198738898086
804,s5,168.0001,0.0052381969536282325
805,s5,170.0001,0.004677935925848502
806,s5,172.0001,0.00416653517679919
807,s5,174.0001,0.0037017476032185853
808,s5,176.0001,0.0032810538623415705
809,s5,178.0001,0.002901747955921583
810,s5,180.0001,0.002561013098703114
811,s5,182.0001,0.0022559874444515416
812,s5,184.0001,0.0019838196556980782
813,s5,186.0001,0.001741714637941984
814,s5,188.0001,0.0015269700160950193
815,s5,190.0001,0.0013370041150632074
816,s5,192.0001,0.001169376324772862
817,s5,194.0001,0.0010218007915329403
818,s5,196.0001,0.000892154392039489
819,s5,198.0001,0.0007784799233045971
820,s5,200.0001,0.0006789853906086648
821,s5,202.0001,0.0005920402046689717
822,s5,204.0001,0.0005161690159511782
823,s5,206.0001,0.00045004382459334414
824,s5,208.0001,0.0003924749137235966
825,s5,210.0001,0.0003424010658358986
826,s5,212.0001,0.00029887943909498113
827,s5,214.0001,0.00026107540480647343
828,s5,216.0001,0.00022825257987841774
829,s5,218.0001,0.00019976322936483316
830,s5,220.0001,0.00017503916409367882
831,s5,222.0001,0.00015358321656552248
832,s5,224.0001,0.00013496134415317347
833,s5,226.0001,0.00011879538137882964
834,s5,228.0001,0.00010475644186444274
835,s5,230.0001,9.255895459803704e-05
836,s5,232.0001,8.195530761423046e-05
837,s5,234.0001,7.27310642854366e-05
838,s5,236.0001,6.470071246668149e-05
839,s5,238.0001,5.7703904117253876e-05
840,s5,240.0001,5.160214220521777e-05
841,s5,242.0001,4.627587223584281e-05
842,s5,244.0001,4.162193725806406e-05
843,s5,246.0001,3.755135738919496e-05
844,s5,248.0001,3.3987397513574945e-05
845,s5,250.0001,3.086388966500738e-05
846,s5,252.0001,2.8123779550133926e-05
847,s5,254.0001,2.571786960218865e-05
848,s5,256.0001,2.3603733794413068e-05
849,s5,258.0001,2.1744782136910753e-05
850,s5,260.0001,2.0109455296386103e-05
851,s5,262.0001,1.8670532096468007e-05
852,s5,264.0001,1.7404534769873686e-05
853,s5,266.0001,1.629121874346756e-05
854,s5,268.0001,1.531313545011552e-05
855,s5,270.0001,1.4455258187863507e-05
856,s5,272.0001,1.3704662400592276e-05
857,s5,274.0001,1.305025294948731e-05
858,s5,276.0001,1.248253199651773e-05
859,s5,278.0001,1.199340204469919e-05
860,s5,280.0001,1.1575999489821857e-05
861,s5,282.0001,1.1224554748454104e-05
862,s5,284.0001,1.0934275650420274e-05
863,s5,286.0001,1.0701251332718502e-05
864,s5,288.0001,1.0522374357189984e-05
865,s5,290.0001,1.039527920649941e-05
866,s5,292.0001,1.0318295701658423e-05
867,s5,294.0001,1.029041623823998e-05
868,s5,296.0001,1.0311276065817882e-05
869,s5,298.0001,1.0381146143780023e-05
870,s5,300.0001,1.0500938403920672e-05
871,s5,302.0001,1.067222354331854e-05
872,s5,304.0001,1.089726176707754e-05
873,s5,306.0001,1.1179047206722676e-05
874,s5,308.0001,1.1521367063768065e-05
875,s5,310.0001,1.1928876876888666e-05
876,s5,312.0001,1.2407193693356245e-05
877,s5,314.0001,1.2963009349636326e-05
878,s5,316.0001,1.36042265416556e-05
879,s5,318.0001,1.4340120902388481e-05
880,s5,320.0001,1.5181532914080616e-05
881,s5,322.0001,1.6141094176533654e-05
882,s5,324.0001,1.7233493344235275e-05
883,s5,326.0001,1.8475787947400698e-05
884,s5,328.0001,1.9887769339586867e-05
885,s5,330.0001,2.14923891823157e-05
886,s5,332.0001,2.331625720007475e-05
887,s5,334.0001,2.5390221431662935e-05
888,s5,336.0001,2.7750043879406348e-05
889,s5,338.0001,3.0437186327259347e-05
890,s5,340.0001,3.349972316951976e-05
891,s5,342.0001,3.699340036557416e-05
892,s5,344.0001,4.098286210666726e-05
893,s5,346.0001,4.554306943134768e-05
894,s5,348.0001,5.076093782589396e-05
895,s5,350.0001,5.673722374504721e-05
896,s5,352.0001,6.358869291354212e-05
897,s5,354.0001,7.145060611757711e-05
898,s5,356.0001,8.047956082871779e-05
899,s5,358.0001,9.085672923857202e-05
900,s6,0.0001,0.008867642794796076
901,s6,2.0001,0.00879892768433239
902,s6,4.0001,0.00872467786870091
903,s6,6.0001,0.008645154220291136
904,s6,8.0001,0.008560631500632904
905,s6,10.0001,0.008471396525162931
906,s6,12.0001,0.008377746295362927
907,s6,14.0001,0.008279986117237192
908,s6,16.0001,0.008178427724534504
909,s6,18.0001,0.008073387424315178
910,s6,20.0001,0.007965184281444344
911,s6,22.0001,0.007854138357384733
912,s6,24.0001,0.007740569017296643
913,s6,26.0001,0.0076247933179608065
914,s6,28.0001,0.007507124487453815
915,s6,30.0001,0.007387870505857488
916,s6,32.0001,0.007267332794604276
917,s6,34.0001,0.007145805020380176
918,s6,36.0001,0.007023572017852243
919,s6,38.0001,0.006900908833884851
920,s6,40.0001,0.006778079894379608
921,s6,42.0001,0.006655338293437519
922,s6,44.0001,0.006532925203214536
923,s6,46.0001,0.006411069401635614
924,s6,48.0001,0.006289986914057166
925,s6,50.0001,0.006169880764029353
926,s6,52.0001,0.0060509408275112
927,s6,54.0001,0.005933343784233032
928,s6,56.0001,0.005817253159380143
929,s6,58.0001,0.005702819448384138
930,s6,60.0001,0.005590180317347605
931,s6,62.0001,0.00547946087148559
932,s6,64.0001,0.005370773983934286
933,s6,66.0001,0.0052642206773432145
934,s6,68.0001,0.005159890550820886
935,s6,70.0001,0.005057862245034366
936,s6,72.0001,0.004958203938558763
937,s6,74.0001,0.00486097386892237
938,s6,76.0001,0.004766220872186064
939,s6,78.0001,0.004673984935321289
940,s6,80.0001,0.004584297756099844
